"","Experiment","Cup","DPI","presence","temp","DTR","gametocytemia"
"1125",2,3,44.7,0,17,0,0.00126315789473684
"1126",2,3,46.8,1,17,0,0.00126315789473684
"1127",2,3,46.8,0,17,0,0.00126315789473684
"1128",2,3,46.8,0,17,0,0.00126315789473684
"1129",2,3,46.8,0,17,0,0.00126315789473684
"1130",2,3,46.8,0,17,0,0.00126315789473684
"1131",2,3,46.8,0,17,0,0.00126315789473684
"1132",2,3,46.8,0,17,0,0.00126315789473684
"1133",2,3,46.8,0,17,0,0.00126315789473684
"1134",2,3,46.8,0,17,0,0.00126315789473684
"1135",2,3,46.8,0,17,0,0.00126315789473684
"1136",2,3,48.9,0,17,0,0.00126315789473684
"1137",2,3,48.9,0,17,0,0.00126315789473684
"1138",2,3,48.9,0,17,0,0.00126315789473684
"1139",2,3,48.9,0,17,0,0.00126315789473684
"1140",2,3,48.9,0,17,0,0.00126315789473684
"1141",2,4,22.8,0,19,0,0.00126315789473684
"1142",2,4,22.8,0,19,0,0.00126315789473684
"1143",2,4,22.8,0,19,0,0.00126315789473684
"1144",2,4,22.8,0,19,0,0.00126315789473684
"1145",2,4,22.8,0,19,0,0.00126315789473684
"1146",2,4,22.8,0,19,0,0.00126315789473684
"1147",2,4,22.8,0,19,0,0.00126315789473684
"1148",2,4,22.8,0,19,0,0.00126315789473684
"1149",2,4,22.8,0,19,0,0.00126315789473684
"1150",2,4,22.8,0,19,0,0.00126315789473684
"1151",2,4,27.7,0,19,0,0.00126315789473684
"1152",2,4,27.7,0,19,0,0.00126315789473684
"1153",2,4,27.7,0,19,0,0.00126315789473684
"1154",2,4,27.7,0,19,0,0.00126315789473684
"1155",2,4,27.7,0,19,0,0.00126315789473684
"1156",2,4,27.7,0,19,0,0.00126315789473684
"1157",2,4,27.7,0,19,0,0.00126315789473684
"1158",2,4,27.7,0,19,0,0.00126315789473684
"1159",2,4,27.7,0,19,0,0.00126315789473684
"1160",2,4,27.7,0,19,0,0.00126315789473684
"1161",2,4,28.8,0,19,0,0.00126315789473684
"1162",2,4,28.8,0,19,0,0.00126315789473684
"1163",2,4,28.8,0,19,0,0.00126315789473684
"1164",2,4,28.8,0,19,0,0.00126315789473684
"1165",2,4,28.8,0,19,0,0.00126315789473684
"1166",2,4,28.8,0,19,0,0.00126315789473684
"1167",2,4,28.8,0,19,0,0.00126315789473684
"1168",2,4,28.8,0,19,0,0.00126315789473684
"1169",2,4,28.8,0,19,0,0.00126315789473684
"1170",2,4,28.8,0,19,0,0.00126315789473684
"1171",2,4,29.8,1,19,0,0.00126315789473684
"1172",2,4,29.8,0,19,0,0.00126315789473684
"1173",2,4,29.8,0,19,0,0.00126315789473684
"1174",2,4,29.8,0,19,0,0.00126315789473684
"1175",2,4,29.8,0,19,0,0.00126315789473684
"1176",2,4,29.8,0,19,0,0.00126315789473684
"1177",2,4,29.8,0,19,0,0.00126315789473684
"1178",2,4,29.8,0,19,0,0.00126315789473684
"1179",2,4,29.8,0,19,0,0.00126315789473684
"1180",2,4,29.8,0,19,0,0.00126315789473684
"1181",2,4,30.8,1,19,0,0.00126315789473684
"1182",2,4,30.8,1,19,0,0.00126315789473684
"1183",2,4,30.8,1,19,0,0.00126315789473684
"1184",2,4,30.8,0,19,0,0.00126315789473684
"1185",2,4,30.8,0,19,0,0.00126315789473684
"1186",2,4,30.8,0,19,0,0.00126315789473684
"1187",2,4,30.8,0,19,0,0.00126315789473684
"1188",2,4,30.8,0,19,0,0.00126315789473684
"1189",2,4,30.8,0,19,0,0.00126315789473684
"1190",2,4,30.8,0,19,0,0.00126315789473684
"1191",2,4,31.8,1,19,0,0.00126315789473684
"1192",2,4,31.8,1,19,0,0.00126315789473684
"1193",2,4,31.8,1,19,0,0.00126315789473684
"1194",2,4,31.8,0,19,0,0.00126315789473684
"1195",2,4,31.8,0,19,0,0.00126315789473684
"1196",2,4,31.8,0,19,0,0.00126315789473684
"1197",2,4,31.8,0,19,0,0.00126315789473684
"1198",2,4,31.8,0,19,0,0.00126315789473684
"1199",2,4,31.8,0,19,0,0.00126315789473684
"1200",2,4,31.8,0,19,0,0.00126315789473684
"1201",2,4,32.8,1,19,0,0.00126315789473684
"1202",2,4,32.8,1,19,0,0.00126315789473684
"1203",2,4,32.8,1,19,0,0.00126315789473684
"1204",2,4,32.8,0,19,0,0.00126315789473684
"1205",2,4,32.8,0,19,0,0.00126315789473684
"1206",2,4,32.8,0,19,0,0.00126315789473684
"1207",2,4,32.8,0,19,0,0.00126315789473684
"1208",2,4,32.8,0,19,0,0.00126315789473684
"1209",2,4,32.8,0,19,0,0.00126315789473684
"1210",2,4,32.8,0,19,0,0.00126315789473684
"1211",2,4,33.8,1,19,0,0.00126315789473684
"1212",2,4,33.8,1,19,0,0.00126315789473684
"1213",2,4,33.8,0,19,0,0.00126315789473684
"1214",2,4,33.8,0,19,0,0.00126315789473684
"1215",2,4,33.8,0,19,0,0.00126315789473684
"1216",2,4,33.8,0,19,0,0.00126315789473684
"1217",2,4,33.8,0,19,0,0.00126315789473684
"1218",2,4,33.8,0,19,0,0.00126315789473684
"1219",2,4,33.8,0,19,0,0.00126315789473684
"1220",2,4,33.8,0,19,0,0.00126315789473684
"1221",2,4,35.9,1,19,0,0.00126315789473684
"1222",2,4,35.9,1,19,0,0.00126315789473684
"1223",2,4,35.9,1,19,0,0.00126315789473684
"1224",2,4,35.9,0,19,0,0.00126315789473684
"1225",2,4,35.9,0,19,0,0.00126315789473684
"1226",2,4,35.9,0,19,0,0.00126315789473684
"1227",2,4,35.9,0,19,0,0.00126315789473684
"1228",2,4,35.9,0,19,0,0.00126315789473684
"1229",2,4,35.9,0,19,0,0.00126315789473684
"1230",2,4,35.9,0,19,0,0.00126315789473684
"1231",2,5,22.8,0,19,0,0.00126315789473684
"1232",2,5,22.8,0,19,0,0.00126315789473684
"1233",2,5,22.8,0,19,0,0.00126315789473684
"1234",2,5,22.8,0,19,0,0.00126315789473684
"1235",2,5,22.8,0,19,0,0.00126315789473684
"1236",2,5,22.8,0,19,0,0.00126315789473684
"1237",2,5,22.8,0,19,0,0.00126315789473684
"1238",2,5,22.8,0,19,0,0.00126315789473684
"1239",2,5,22.8,0,19,0,0.00126315789473684
"1240",2,5,22.8,0,19,0,0.00126315789473684
"1241",2,5,27.7,0,19,0,0.00126315789473684
"1242",2,5,27.7,0,19,0,0.00126315789473684
"1243",2,5,27.7,0,19,0,0.00126315789473684
"1244",2,5,27.7,0,19,0,0.00126315789473684
"1245",2,5,27.7,0,19,0,0.00126315789473684
"1246",2,5,27.7,0,19,0,0.00126315789473684
"1247",2,5,27.7,0,19,0,0.00126315789473684
"1248",2,5,27.7,0,19,0,0.00126315789473684
"1249",2,5,27.7,0,19,0,0.00126315789473684
"1250",2,5,27.7,0,19,0,0.00126315789473684
"1251",2,5,28.8,1,19,0,0.00126315789473684
"1252",2,5,28.8,0,19,0,0.00126315789473684
"1253",2,5,28.8,0,19,0,0.00126315789473684
"1254",2,5,28.8,0,19,0,0.00126315789473684
"1255",2,5,28.8,0,19,0,0.00126315789473684
"1256",2,5,28.8,0,19,0,0.00126315789473684
"1257",2,5,28.8,0,19,0,0.00126315789473684
"1258",2,5,28.8,0,19,0,0.00126315789473684
"1259",2,5,28.8,0,19,0,0.00126315789473684
"1260",2,5,28.8,0,19,0,0.00126315789473684
"1261",2,5,29.8,1,19,0,0.00126315789473684
"1262",2,5,29.8,0,19,0,0.00126315789473684
"1263",2,5,29.8,0,19,0,0.00126315789473684
"1264",2,5,29.8,0,19,0,0.00126315789473684
"1265",2,5,29.8,0,19,0,0.00126315789473684
"1266",2,5,29.8,0,19,0,0.00126315789473684
"1267",2,5,29.8,0,19,0,0.00126315789473684
"1268",2,5,29.8,0,19,0,0.00126315789473684
"1269",2,5,29.8,0,19,0,0.00126315789473684
"1270",2,5,29.8,0,19,0,0.00126315789473684
"1271",2,5,30.8,1,19,0,0.00126315789473684
"1272",2,5,30.8,0,19,0,0.00126315789473684
"1273",2,5,30.8,0,19,0,0.00126315789473684
"1274",2,5,30.8,0,19,0,0.00126315789473684
"1275",2,5,30.8,0,19,0,0.00126315789473684
"1276",2,5,30.8,0,19,0,0.00126315789473684
"1277",2,5,30.8,0,19,0,0.00126315789473684
"1278",2,5,30.8,0,19,0,0.00126315789473684
"1279",2,5,30.8,0,19,0,0.00126315789473684
"1280",2,5,30.8,0,19,0,0.00126315789473684
"1281",2,5,31.8,1,19,0,0.00126315789473684
"1282",2,5,31.8,1,19,0,0.00126315789473684
"1283",2,5,31.8,0,19,0,0.00126315789473684
"1284",2,5,31.8,0,19,0,0.00126315789473684
"1285",2,5,31.8,0,19,0,0.00126315789473684
"1286",2,5,31.8,0,19,0,0.00126315789473684
"1287",2,5,31.8,0,19,0,0.00126315789473684
"1288",2,5,31.8,0,19,0,0.00126315789473684
"1289",2,5,31.8,0,19,0,0.00126315789473684
"1290",2,5,31.8,0,19,0,0.00126315789473684
"1291",2,5,32.8,1,19,0,0.00126315789473684
"1292",2,5,32.8,0,19,0,0.00126315789473684
"1293",2,5,32.8,0,19,0,0.00126315789473684
"1294",2,5,32.8,0,19,0,0.00126315789473684
"1295",2,5,32.8,0,19,0,0.00126315789473684
"1296",2,5,32.8,0,19,0,0.00126315789473684
"1297",2,5,32.8,0,19,0,0.00126315789473684
"1298",2,5,32.8,0,19,0,0.00126315789473684
"1299",2,5,32.8,0,19,0,0.00126315789473684
"1300",2,5,32.8,0,19,0,0.00126315789473684
"1301",2,5,33.8,1,19,0,0.00126315789473684
"1302",2,5,33.8,1,19,0,0.00126315789473684
"1303",2,5,33.8,1,19,0,0.00126315789473684
"1304",2,5,33.8,0,19,0,0.00126315789473684
"1305",2,5,33.8,0,19,0,0.00126315789473684
"1306",2,5,33.8,0,19,0,0.00126315789473684
"1307",2,5,33.8,0,19,0,0.00126315789473684
"1308",2,5,33.8,0,19,0,0.00126315789473684
"1309",2,5,33.8,0,19,0,0.00126315789473684
"1310",2,5,33.8,0,19,0,0.00126315789473684
"1311",2,5,35.9,1,19,0,0.00126315789473684
"1312",2,5,35.9,1,19,0,0.00126315789473684
"1313",2,5,35.9,0,19,0,0.00126315789473684
"1314",2,5,35.9,0,19,0,0.00126315789473684
"1315",2,5,35.9,0,19,0,0.00126315789473684
"1316",2,5,35.9,0,19,0,0.00126315789473684
"1317",2,5,35.9,0,19,0,0.00126315789473684
"1318",2,5,35.9,0,19,0,0.00126315789473684
"1319",2,5,35.9,0,19,0,0.00126315789473684
"1320",2,5,35.9,0,19,0,0.00126315789473684
"1321",2,6,22.8,0,19,0,0.00126315789473684
"1322",2,6,22.8,0,19,0,0.00126315789473684
"1323",2,6,22.8,0,19,0,0.00126315789473684
"1324",2,6,22.8,0,19,0,0.00126315789473684
"1325",2,6,22.8,0,19,0,0.00126315789473684
"1326",2,6,22.8,0,19,0,0.00126315789473684
"1327",2,6,22.8,0,19,0,0.00126315789473684
"1328",2,6,22.8,0,19,0,0.00126315789473684
"1329",2,6,22.8,0,19,0,0.00126315789473684
"1330",2,6,22.8,0,19,0,0.00126315789473684
"1331",2,6,27.7,0,19,0,0.00126315789473684
"1332",2,6,27.7,0,19,0,0.00126315789473684
"1333",2,6,27.7,0,19,0,0.00126315789473684
"1334",2,6,27.7,0,19,0,0.00126315789473684
"1335",2,6,27.7,0,19,0,0.00126315789473684
"1336",2,6,27.7,0,19,0,0.00126315789473684
"1337",2,6,27.7,0,19,0,0.00126315789473684
"1338",2,6,27.7,0,19,0,0.00126315789473684
"1339",2,6,27.7,0,19,0,0.00126315789473684
"1340",2,6,27.7,0,19,0,0.00126315789473684
"1341",2,6,28.8,0,19,0,0.00126315789473684
"1342",2,6,28.8,0,19,0,0.00126315789473684
"1343",2,6,28.8,0,19,0,0.00126315789473684
"1344",2,6,28.8,0,19,0,0.00126315789473684
"1345",2,6,28.8,0,19,0,0.00126315789473684
"1346",2,6,28.8,0,19,0,0.00126315789473684
"1347",2,6,28.8,0,19,0,0.00126315789473684
"1348",2,6,28.8,0,19,0,0.00126315789473684
"1349",2,6,28.8,0,19,0,0.00126315789473684
"1350",2,6,28.8,0,19,0,0.00126315789473684
"1351",2,6,29.8,0,19,0,0.00126315789473684
"1352",2,6,29.8,0,19,0,0.00126315789473684
"1353",2,6,29.8,0,19,0,0.00126315789473684
"1354",2,6,29.8,0,19,0,0.00126315789473684
"1355",2,6,29.8,0,19,0,0.00126315789473684
"1356",2,6,29.8,0,19,0,0.00126315789473684
"1357",2,6,29.8,0,19,0,0.00126315789473684
"1358",2,6,29.8,0,19,0,0.00126315789473684
"1359",2,6,29.8,0,19,0,0.00126315789473684
"1360",2,6,29.8,0,19,0,0.00126315789473684
"1361",2,6,30.8,1,19,0,0.00126315789473684
"1362",2,6,30.8,0,19,0,0.00126315789473684
"1363",2,6,30.8,0,19,0,0.00126315789473684
"1364",2,6,30.8,0,19,0,0.00126315789473684
"1365",2,6,30.8,0,19,0,0.00126315789473684
"1366",2,6,30.8,0,19,0,0.00126315789473684
"1367",2,6,30.8,0,19,0,0.00126315789473684
"1368",2,6,30.8,0,19,0,0.00126315789473684
"1369",2,6,30.8,0,19,0,0.00126315789473684
"1370",2,6,30.8,0,19,0,0.00126315789473684
"1371",2,6,31.8,1,19,0,0.00126315789473684
"1372",2,6,31.8,1,19,0,0.00126315789473684
"1373",2,6,31.8,0,19,0,0.00126315789473684
"1374",2,6,31.8,0,19,0,0.00126315789473684
"1375",2,6,31.8,0,19,0,0.00126315789473684
"1376",2,6,31.8,0,19,0,0.00126315789473684
"1377",2,6,31.8,0,19,0,0.00126315789473684
"1378",2,6,31.8,0,19,0,0.00126315789473684
"1379",2,6,31.8,0,19,0,0.00126315789473684
"1380",2,6,31.8,0,19,0,0.00126315789473684
"1381",2,6,32.8,1,19,0,0.00126315789473684
"1382",2,6,32.8,0,19,0,0.00126315789473684
"1383",2,6,32.8,0,19,0,0.00126315789473684
"1384",2,6,32.8,0,19,0,0.00126315789473684
"1385",2,6,32.8,0,19,0,0.00126315789473684
"1386",2,6,32.8,0,19,0,0.00126315789473684
"1387",2,6,32.8,0,19,0,0.00126315789473684
"1388",2,6,32.8,0,19,0,0.00126315789473684
"1389",2,6,32.8,0,19,0,0.00126315789473684
"1390",2,6,32.8,0,19,0,0.00126315789473684
"1391",2,6,33.8,1,19,0,0.00126315789473684
"1392",2,6,33.8,1,19,0,0.00126315789473684
"1393",2,6,33.8,0,19,0,0.00126315789473684
"1394",2,6,33.8,0,19,0,0.00126315789473684
"1395",2,6,33.8,0,19,0,0.00126315789473684
"1396",2,6,33.8,0,19,0,0.00126315789473684
"1397",2,6,33.8,0,19,0,0.00126315789473684
"1398",2,6,33.8,0,19,0,0.00126315789473684
"1399",2,6,33.8,0,19,0,0.00126315789473684
"1400",2,6,33.8,0,19,0,0.00126315789473684
"1401",2,6,35.9,1,19,0,0.00126315789473684
"1402",2,6,35.9,1,19,0,0.00126315789473684
"1403",2,6,35.9,0,19,0,0.00126315789473684
"1404",2,6,35.9,0,19,0,0.00126315789473684
"1405",2,6,35.9,0,19,0,0.00126315789473684
"1406",2,6,35.9,0,19,0,0.00126315789473684
"1407",2,6,35.9,0,19,0,0.00126315789473684
"1408",2,6,35.9,0,19,0,0.00126315789473684
"1409",2,6,35.9,0,19,0,0.00126315789473684
"1410",2,6,35.9,0,19,0,0.00126315789473684
"1411",2,7,16.8,0,21,0,0.00126315789473684
"1412",2,7,16.8,0,21,0,0.00126315789473684
"1413",2,7,16.8,0,21,0,0.00126315789473684
"1414",2,7,16.8,0,21,0,0.00126315789473684
"1415",2,7,16.8,0,21,0,0.00126315789473684
"1416",2,7,16.8,0,21,0,0.00126315789473684
"1417",2,7,16.8,0,21,0,0.00126315789473684
"1418",2,7,16.8,0,21,0,0.00126315789473684
"1419",2,7,16.8,0,21,0,0.00126315789473684
"1420",2,7,16.8,0,21,0,0.00126315789473684
"1421",2,7,16.8,0,21,0,0.00126315789473684
"1422",2,7,16.8,0,21,0,0.00126315789473684
"1423",2,7,16.8,0,21,0,0.00126315789473684
"1424",2,7,16.8,0,21,0,0.00126315789473684
"1425",2,7,16.8,0,21,0,0.00126315789473684
"1426",2,7,18.8,0,21,0,0.00126315789473684
"1427",2,7,18.8,0,21,0,0.00126315789473684
"1428",2,7,18.8,0,21,0,0.00126315789473684
"1429",2,7,18.8,0,21,0,0.00126315789473684
"1430",2,7,18.8,0,21,0,0.00126315789473684
"1431",2,7,18.8,0,21,0,0.00126315789473684
"1432",2,7,18.8,0,21,0,0.00126315789473684
"1433",2,7,18.8,0,21,0,0.00126315789473684
"1434",2,7,18.8,0,21,0,0.00126315789473684
"1435",2,7,18.8,0,21,0,0.00126315789473684
"1436",2,7,18.8,0,21,0,0.00126315789473684
"1437",2,7,18.8,0,21,0,0.00126315789473684
"1438",2,7,18.8,0,21,0,0.00126315789473684
"1439",2,7,18.8,0,21,0,0.00126315789473684
"1440",2,7,18.8,0,21,0,0.00126315789473684
"1441",2,7,19.9,1,21,0,0.00126315789473684
"1442",2,7,19.9,1,21,0,0.00126315789473684
"1443",2,7,19.9,1,21,0,0.00126315789473684
"1444",2,7,19.9,1,21,0,0.00126315789473684
"1445",2,7,19.9,0,21,0,0.00126315789473684
"1446",2,7,19.9,0,21,0,0.00126315789473684
"1447",2,7,19.9,0,21,0,0.00126315789473684
"1448",2,7,19.9,0,21,0,0.00126315789473684
"1449",2,7,19.9,0,21,0,0.00126315789473684
"1450",2,7,19.9,0,21,0,0.00126315789473684
"1451",2,7,19.9,0,21,0,0.00126315789473684
"1452",2,7,19.9,0,21,0,0.00126315789473684
"1453",2,7,19.9,0,21,0,0.00126315789473684
"1454",2,7,19.9,0,21,0,0.00126315789473684
"1455",2,7,19.9,0,21,0,0.00126315789473684
"1456",2,7,20.9,1,21,0,0.00126315789473684
"1457",2,7,20.9,1,21,0,0.00126315789473684
"1458",2,7,20.9,1,21,0,0.00126315789473684
"1459",2,7,20.9,1,21,0,0.00126315789473684
"1460",2,7,20.9,1,21,0,0.00126315789473684
"1461",2,7,20.9,1,21,0,0.00126315789473684
"1462",2,7,20.9,1,21,0,0.00126315789473684
"1463",2,7,20.9,1,21,0,0.00126315789473684
"1464",2,7,20.9,0,21,0,0.00126315789473684
"1465",2,7,20.9,0,21,0,0.00126315789473684
"1466",2,7,20.9,0,21,0,0.00126315789473684
"1467",2,7,20.9,0,21,0,0.00126315789473684
"1468",2,7,20.9,0,21,0,0.00126315789473684
"1469",2,7,20.9,0,21,0,0.00126315789473684
"1470",2,7,20.9,0,21,0,0.00126315789473684
"1471",2,7,21.8,1,21,0,0.00126315789473684
"1472",2,7,21.8,1,21,0,0.00126315789473684
"1473",2,7,21.8,1,21,0,0.00126315789473684
"1474",2,7,21.8,1,21,0,0.00126315789473684
"1475",2,7,21.8,1,21,0,0.00126315789473684
"1476",2,7,21.8,1,21,0,0.00126315789473684
"1477",2,7,21.8,1,21,0,0.00126315789473684
"1478",2,7,21.8,1,21,0,0.00126315789473684
"1479",2,7,21.8,1,21,0,0.00126315789473684
"1480",2,7,21.8,1,21,0,0.00126315789473684
"1481",2,7,21.8,0,21,0,0.00126315789473684
"1482",2,7,21.8,0,21,0,0.00126315789473684
"1483",2,7,21.8,0,21,0,0.00126315789473684
"1484",2,7,21.8,0,21,0,0.00126315789473684
"1485",2,7,21.8,0,21,0,0.00126315789473684
"1486",2,7,22.7,1,21,0,0.00126315789473684
"1487",2,7,22.7,1,21,0,0.00126315789473684
"1488",2,7,22.7,1,21,0,0.00126315789473684
"1489",2,7,22.7,1,21,0,0.00126315789473684
"1490",2,7,22.7,1,21,0,0.00126315789473684
"1491",2,7,22.7,1,21,0,0.00126315789473684
"1492",2,7,22.7,1,21,0,0.00126315789473684
"1493",2,7,22.7,1,21,0,0.00126315789473684
"1494",2,7,22.7,0,21,0,0.00126315789473684
"1495",2,7,22.7,0,21,0,0.00126315789473684
"1496",2,7,22.7,0,21,0,0.00126315789473684
"1497",2,7,22.7,0,21,0,0.00126315789473684
"1498",2,7,22.7,0,21,0,0.00126315789473684
"1499",2,7,22.7,0,21,0,0.00126315789473684
"1500",2,7,22.7,0,21,0,0.00126315789473684
"1501",2,7,24.9,1,21,0,0.00126315789473684
"1502",2,7,24.9,1,21,0,0.00126315789473684
"1503",2,7,24.9,1,21,0,0.00126315789473684
"1504",2,7,24.9,1,21,0,0.00126315789473684
"1505",2,7,24.9,1,21,0,0.00126315789473684
"1506",2,7,24.9,1,21,0,0.00126315789473684
"1507",2,7,24.9,1,21,0,0.00126315789473684
"1508",2,7,24.9,1,21,0,0.00126315789473684
"1509",2,7,24.9,0,21,0,0.00126315789473684
"1510",2,7,24.9,0,21,0,0.00126315789473684
"1511",2,7,24.9,0,21,0,0.00126315789473684
"1512",2,7,24.9,0,21,0,0.00126315789473684
"1513",2,7,24.9,0,21,0,0.00126315789473684
"1514",2,7,24.9,0,21,0,0.00126315789473684
"1515",2,7,24.9,0,21,0,0.00126315789473684
"1516",2,8,16.8,0,21,0,0.00126315789473684
"1517",2,8,16.8,0,21,0,0.00126315789473684
"1518",2,8,16.8,0,21,0,0.00126315789473684
"1519",2,8,16.8,0,21,0,0.00126315789473684
"1520",2,8,16.8,0,21,0,0.00126315789473684
"1521",2,8,16.8,0,21,0,0.00126315789473684
"1522",2,8,16.8,0,21,0,0.00126315789473684
"1523",2,8,16.8,0,21,0,0.00126315789473684
"1524",2,8,16.8,0,21,0,0.00126315789473684
"1525",2,8,16.8,0,21,0,0.00126315789473684
"1526",2,8,16.8,0,21,0,0.00126315789473684
"1527",2,8,16.8,0,21,0,0.00126315789473684
"1528",2,8,16.8,0,21,0,0.00126315789473684
"1529",2,8,16.8,0,21,0,0.00126315789473684
"1530",2,8,16.8,0,21,0,0.00126315789473684
"1531",2,8,18.8,1,21,0,0.00126315789473684
"1532",2,8,18.8,0,21,0,0.00126315789473684
"1533",2,8,18.8,0,21,0,0.00126315789473684
"1534",2,8,18.8,0,21,0,0.00126315789473684
"1535",2,8,18.8,0,21,0,0.00126315789473684
"1536",2,8,18.8,0,21,0,0.00126315789473684
"1537",2,8,18.8,0,21,0,0.00126315789473684
"1538",2,8,18.8,0,21,0,0.00126315789473684
"1539",2,8,18.8,0,21,0,0.00126315789473684
"1540",2,8,18.8,0,21,0,0.00126315789473684
"1541",2,8,18.8,0,21,0,0.00126315789473684
"1542",2,8,18.8,0,21,0,0.00126315789473684
"1543",2,8,18.8,0,21,0,0.00126315789473684
"1544",2,8,18.8,0,21,0,0.00126315789473684
"1545",2,8,18.8,0,21,0,0.00126315789473684
"1546",2,8,19.9,1,21,0,0.00126315789473684
"1547",2,8,19.9,1,21,0,0.00126315789473684
"1548",2,8,19.9,1,21,0,0.00126315789473684
"1549",2,8,19.9,1,21,0,0.00126315789473684
"1550",2,8,19.9,0,21,0,0.00126315789473684
"1551",2,8,19.9,0,21,0,0.00126315789473684
"1552",2,8,19.9,0,21,0,0.00126315789473684
"1553",2,8,19.9,0,21,0,0.00126315789473684
"1554",2,8,19.9,0,21,0,0.00126315789473684
"1555",2,8,19.9,0,21,0,0.00126315789473684
"1556",2,8,19.9,0,21,0,0.00126315789473684
"1557",2,8,19.9,0,21,0,0.00126315789473684
"1558",2,8,19.9,0,21,0,0.00126315789473684
"1559",2,8,19.9,0,21,0,0.00126315789473684
"1560",2,8,19.9,0,21,0,0.00126315789473684
"1561",2,8,20.9,1,21,0,0.00126315789473684
"1562",2,8,20.9,1,21,0,0.00126315789473684
"1563",2,8,20.9,1,21,0,0.00126315789473684
"1564",2,8,20.9,1,21,0,0.00126315789473684
"1565",2,8,20.9,1,21,0,0.00126315789473684
"1566",2,8,20.9,1,21,0,0.00126315789473684
"1567",2,8,20.9,1,21,0,0.00126315789473684
"1568",2,8,20.9,0,21,0,0.00126315789473684
"1569",2,8,20.9,0,21,0,0.00126315789473684
"1570",2,8,20.9,0,21,0,0.00126315789473684
"1571",2,8,20.9,0,21,0,0.00126315789473684
"1572",2,8,20.9,0,21,0,0.00126315789473684
"1573",2,8,20.9,0,21,0,0.00126315789473684
"1574",2,8,20.9,0,21,0,0.00126315789473684
"1575",2,8,20.9,0,21,0,0.00126315789473684
"1576",2,8,21.8,1,21,0,0.00126315789473684
"1577",2,8,21.8,1,21,0,0.00126315789473684
"1578",2,8,21.8,1,21,0,0.00126315789473684
"1579",2,8,21.8,1,21,0,0.00126315789473684
"1580",2,8,21.8,1,21,0,0.00126315789473684
"1581",2,8,21.8,1,21,0,0.00126315789473684
"1582",2,8,21.8,1,21,0,0.00126315789473684
"1583",2,8,21.8,1,21,0,0.00126315789473684
"1584",2,8,21.8,1,21,0,0.00126315789473684
"1585",2,8,21.8,0,21,0,0.00126315789473684
"1586",2,8,21.8,0,21,0,0.00126315789473684
"1587",2,8,21.8,0,21,0,0.00126315789473684
"1588",2,8,21.8,0,21,0,0.00126315789473684
"1589",2,8,21.8,0,21,0,0.00126315789473684
"1590",2,8,21.8,0,21,0,0.00126315789473684
"1591",2,8,22.7,1,21,0,0.00126315789473684
"1592",2,8,22.7,1,21,0,0.00126315789473684
"1593",2,8,22.7,1,21,0,0.00126315789473684
"1594",2,8,22.7,1,21,0,0.00126315789473684
"1595",2,8,22.7,1,21,0,0.00126315789473684
"1596",2,8,22.7,1,21,0,0.00126315789473684
"1597",2,8,22.7,1,21,0,0.00126315789473684
"1598",2,8,22.7,1,21,0,0.00126315789473684
"1599",2,8,22.7,1,21,0,0.00126315789473684
"1600",2,8,22.7,0,21,0,0.00126315789473684
"1601",2,8,22.7,0,21,0,0.00126315789473684
"1602",2,8,22.7,0,21,0,0.00126315789473684
"1603",2,8,22.7,0,21,0,0.00126315789473684
"1604",2,8,22.7,0,21,0,0.00126315789473684
"1605",2,8,22.7,0,21,0,0.00126315789473684
"1606",2,8,24.9,1,21,0,0.00126315789473684
"1607",2,8,24.9,1,21,0,0.00126315789473684
"1608",2,8,24.9,1,21,0,0.00126315789473684
"1609",2,8,24.9,1,21,0,0.00126315789473684
"1610",2,8,24.9,1,21,0,0.00126315789473684
"1611",2,8,24.9,1,21,0,0.00126315789473684
"1612",2,8,24.9,1,21,0,0.00126315789473684
"1613",2,8,24.9,1,21,0,0.00126315789473684
"1614",2,8,24.9,0,21,0,0.00126315789473684
"1615",2,8,24.9,0,21,0,0.00126315789473684
"1616",2,8,24.9,0,21,0,0.00126315789473684
"1617",2,8,24.9,0,21,0,0.00126315789473684
"1618",2,8,24.9,0,21,0,0.00126315789473684
"1619",2,8,24.9,0,21,0,0.00126315789473684
"1620",2,8,24.9,0,21,0,0.00126315789473684
"1621",2,9,12.8,0,23,0,0.00126315789473684
"1622",2,9,12.8,0,23,0,0.00126315789473684
"1623",2,9,12.8,0,23,0,0.00126315789473684
"1624",2,9,12.8,0,23,0,0.00126315789473684
"1625",2,9,12.8,0,23,0,0.00126315789473684
"1626",2,9,12.8,0,23,0,0.00126315789473684
"1627",2,9,12.8,0,23,0,0.00126315789473684
"1628",2,9,12.8,0,23,0,0.00126315789473684
"1629",2,9,12.8,0,23,0,0.00126315789473684
"1630",2,9,12.8,0,23,0,0.00126315789473684
"1631",2,9,12.8,0,23,0,0.00126315789473684
"1632",2,9,12.8,0,23,0,0.00126315789473684
"1633",2,9,12.8,0,23,0,0.00126315789473684
"1634",2,9,12.8,0,23,0,0.00126315789473684
"1635",2,9,12.8,0,23,0,0.00126315789473684
"1636",2,9,13.9,0,23,0,0.00126315789473684
"1637",2,9,13.9,0,23,0,0.00126315789473684
"1638",2,9,13.9,0,23,0,0.00126315789473684
"1639",2,9,13.9,0,23,0,0.00126315789473684
"1640",2,9,13.9,0,23,0,0.00126315789473684
"1641",2,9,13.9,0,23,0,0.00126315789473684
